key,job_url,title,salary,location,experience,education,recruit_count,update_time,company_name,company_link,job_description,language_requirement,industry_requirement,work_time,company_tags,crawl_time,company_industry,company_scale,month_salary_min,month_salary_max,month_salary_avg,location_city,location_province,location_partition,company_scale_min,company_scale_max,recruit_count_parsed,experience_level,has_language_requirement,has_weekend_off,update_time_parsed,category,tokenized_words
Java开发,https://www.liepin.com/lptjob/80023495,Java开发,200-400元/天,上海-浦东新区,实习,本科,招5人,今日更新,上海墨泊可士科技有限公司,https://www.liepin.com/company/21196455/,"岗位职责：
1、参与公司产品的需求评审和讨论
2、参与业务系统系统方案讨论、技术调研与相关技术编写
3、参与服务系统数据库设计、接口、开发、单元测试，保障完成研发目标
任职要求：
1、熟悉java编程、理解IO、多线程等基础能力
2、熟悉使用spring、springMVC、myBatis、springboot、springCloud等分布式微服务框架
3、熟悉使用Redis、mySQL、oracle等数据库，有一定的性能优化能力
4、熟练使用Maven、Git等版本控制工具
5、有责任心、学习能力强、工作积极，有较强的沟通合作能力

招聘人数：5人",,,,[],2026-05-15 14:55:01.335370,计算机软件,50-99人,4350.0,8700.0,6525.0,上海,上海市,华东地区,50.0,99.0,5.0,实习生,False,False,2026-05-15,Java开发,Java 讨论 讨论 调研 研发 java 理解 IO 多线程 使用 spring spring MVC myBatis springboot spring Cloud 分布 式微 使用 Redis mySQL oracle 一定 性能 使用 Maven Git 版本控制 强 强 合作 招聘 人数
Java开发,https://www.liepin.com/lptjob/79408299,Java开发工程师（2026届）,薪资面议,武汉-洪山区,应届,硕士,招1人,90天前更新,第一创业,https://www.liepin.com/company/7864530/,"职责描述:
1、协助梳理业务需求，学习编写技术方案文档；
2、参与系统优化与技术研究，解决开发中的技术问题；
3、跟踪系统上线后的运行状态，协助处理运维问题。
任职要求:
1、硕士学历，信息技术等相关专业；
2、26年应届毕业生，具备扎实的 Java 语言基础，熟悉常用数据结构与算法；
3、了解 Spring、SpringBoot 等主流框架的原理及应用；
4、掌握 MySQL 数据库基本操作，熟悉 SQL 语言；
5、熟悉 Git/SVN 等版本控制工具，了解 Maven/Gradle 构建工具；
6、具备良好的学习能力和逻辑思维能力，能快速掌握新技术，优秀的沟通能力和团队协作意识，责任心强；
7、有实际项目开发经验（含课程设计 / 毕业设计 / 实习经历）者，对金融行业业务有一定了解或兴趣者优先。

截止日期：2026年12月26日
招聘人数：1人",,,,"['最佳证券公司', '最佳做市机构', '固收业务市场领先', '资管业务快速发展', '稳定核心管理团队', '领先的创新意识', '积极的进取精神', '一创摩根投行业务', '开放包容企业文化', '阳光公正MD职级', '布局全国综合券商', '丰厚奖金', '企业年金', '商业保险', '高大上办公环境', '自有食堂饮食健康']",2026-05-15 14:56:39.864283,基金/证券/期货,2000-5000人,,,,武汉,湖北省,华中地区,2000.0,5000.0,1.0,应届生,False,False,2026-02-14,Java开发,Java （ 2026 届 ） 描述 : 梳理 系统优化 研究 中 跟踪 运行 状态 : 26 年 Java 常用 数据结构 算法 Spring SpringBoot 主流 原理 应用 MySQL 基本操作 SQL Git / SVN 版本控制 Maven / Gradle 构建 快速 新 协作 强 实际 （ 含 课程设计 / 毕业设计 / 经历 ） 金融 行业 一定 兴趣 截止 日期 2026 年 12 月 26 日 招聘 人数
Java开发,https://www.liepin.com/lptjob/79301263,Java 开发工程师（实习生）,120-200元/天,上海-杨浦区,实习,硕士,招1人,2月27日更新,公安部第三研究所,https://www.liepin.com/company/8087229/,"岗位职责
1. 参与应用系统的功能开发、单元测试及代码评审，保障代码质量与系统稳定性；
2. 高效完成上级分配的开发任务，按时交付高质量成果；
3. 协助进行系统部署、数据库配置及性能调优，参与日常运维与故障排查；
4. 编写和维护项目相关技术文档，包括设计说明、接口文档等；
5. 积极响应并完成团队交办的其他技术任务。

任职要求
1. 学历背景：计算机科学、软件工程、人工智能等相关专业硕士及以上学历（特别优秀者可放宽至本科）；
2. 编程能力：扎实掌握 Java 语言，熟悉主流开发框架（如 Spring Boot、Spring Cloud），具备微服务架构开发经验；
3. 系统基础：理解 TCP/IP、HTTP 等网络协议，熟悉 Linux 操作系统，能熟练使用 Shell 脚本进行环境搭建与问题排查；
4. 数据库技能：熟练使用至少一种关系型数据库（如 MySQL、GaussDB、达梦、TiDB），掌握 SQL 编写、表结构设计、索引优化及分库分表策略；
5. 中间件经验：了解常用分布式中间件，如 Redis（缓存）、Kafka（消息队列）、MinIO（对象存储）等，具备实际使用或调试经验者优先；
6. 工程素养：掌握基本的数据结构、设计模式、操作系统原理及网络安全常识，理解分布式系统架构设计理念；
7. 软性能力：具备良好的需求理解与拆解能力，逻辑清晰，学习能力强，能独立分析并解决技术问题；
8. 加分项：有大模型相关开发经验、企业级管理系统设计或高并发系统实践经验者优先；
9. 实习要求：需线下实习（上海），持续 3 个月以上，每周出勤 不少于 3 天。

截止日期：2027年02月27日
招聘人数：1人",,,,"['高新技术企业', '带薪年假', '绩效奖金', '领导好', '扁平管理', '定期体检', '交通补助', '午餐补助', '五险一金', '岗位晋升']",2026-05-15 14:57:20.673312,计算机软件,1000-2000人,2610.0,4350.0,3480.0,上海,上海市,华东地区,1000.0,2000.0,1.0,实习生,False,False,2026-02-27,Java开发,Java （ ） . 应用 . 高效 上级 按时 高质量 . 配置 性能 调优 日常 故障 排查 . 包括 设计说明 . 积极响应 . 背景 人工智能 （ 特别 优秀者 放宽 ） . Java 主流 （ Spring Boot Spring Cloud ） 微服务 . 理解 TCP / IP HTTP 网络协议 Linux 操作系统 使用 Shell 脚本 环境 搭建 排查 . 使用 关系 型 （ MySQL GaussDB 达梦 TiDB ） SQL 表 结构设计 索引 分库 分表 策略 . 中间件 常用 分布式 中间件 Redis （ 缓存 ） Kafka （ 消息 队列 ） MinIO （ 对象 存储 ） 实际 使用 . 工程 基本 数据结构 设计模式 操作系统 原理 网络安全 常识 理解 分布式系统 架构设计 理念 . 软性 理解 拆解 清晰 强 独立 . 加 分项 大模型 企业级 管理系统 高并发 实践经验 . 需 线下 （ 上海 ） 持续 月 出勤 不少 天 截止 日期 2027 年 02 月 27 日 招聘 人数
Java开发,https://www.liepin.com/lptjob/79038037,JAVA开发工程师（可接受26应届，提供转正机会）,8-13k,广州-天河区,应届,本科,招1人,90天前更新,广州莲星科技有限公司,https://www.liepin.com/company/21276699/,"请注意：

需到公司线下面试哦

职责：
1、参与产品设计评审，并据此给出有建设性的实现方案；
2、根据产品设计的结果，能独立负责若干模块的设计和开发的迭代工作；
3、独立分析定位并解决技术问题，持续优化系统及用户体验；
4、配合产品经理做好过程管理，把控产品的每一阶段的交付；
要求：
1、本科及以上学历
2、了解云原生环境下的应用开发；了解spring framework、JPA(hibernate)、java nio、SQL；
3、有财、税系统工作经验者优先；
4、有前端技术经验、熟悉 vue、typescript者优先；

截止日期：2026年12月10日
招聘人数：1人",,,,[],2026-05-15 14:57:56.076903,计算机软件,50-99人,8000.0,13000.0,10500.0,广州,广东省,华南地区,50.0,99.0,1.0,应届生,False,False,2026-02-14,Java开发,JAVA （ 26 转正 机会 ） 请 注意 需到 线下 产品设计 给出 建设性 产品设计 独立 若干 迭代 独立 定位 持续 体验 经理 做好 控 阶段 云 原生 环境 应用 spring framework JPA ( hibernate ) java nio SQL 有财 税 前端 vue typescript 截止 日期 2026 年 12 月 10 日 招聘 人数
Java开发,https://www.liepin.com/lptjob/78939221,JAVA开发/运维工程师（实习）,120-150元/天,济南-市中区,实习,本科,招5人,3月4日更新,东软集团有限公司,https://www.liepin.com/company/9278187/,"1、2026届毕业生，计算机相关专业，统招本科及以上学历，JAVA方向，需要提前实习且至少实习6个月。（非此要求勿投简历)  
2、必修专业课包括：数据库基础、java、数据结构，且专业课成绩在前30%，英语四级通过；  
3、做事积极、主动、耐心、踏实、高效，性格善于沟通；  
4、抗压能力强，择优转正。  
5、转正福利：五险一金、补充医疗保险、年度体检、年假、双节福利、采暖费、话补、年终奖  
6、base：济南
7、转正工资：6-8K

招聘人数：5人",,,,"['绩效奖金', '带薪年假', '技能培训', '定期体检', '五险一金', '生育补贴']",2026-05-15 14:59:30.569007,计算机软件,10000人以上,2610.0,3262.0,2936.0,济南,山东省,华东地区,10000.0,99999.0,5.0,实习生,False,False,2026-03-04,Java开发,JAVA / （ ） 2026 届 计算机相关 统招 JAVA 方向 提前 月 （ 非 勿 投 简历 ) 必修 专业课 包括 java 数据结构 专业课 成绩 前 30% 英语 四级 做事 高效 性格 善于 抗压 强 择优 转正 转正 福利 五险 一金 补充 医疗保险 年度 体检 年 假 双节 福利 采暖费 话 补 年终奖 base 济南 转正 工资 - 8K 招聘 人数
Java开发,https://www.liepin.com/lptjob/78850651,java开发工程师,10-12k,广州-天河区,应届,本科,招2人,90天前更新,蜂助手,https://www.liepin.com/company/8854855/,"岗位职责：
1.参与系统软件和业务需求任务开发；
2.参与软件编码和单元测试、以及相关文档的编写；
3.参与并完成维护项目问题及故障解决，维护项目系统软件修改；

岗位要求：
1.统招本科以上学历，2026届应届毕业生。
2.良好的沟通表达能力，敢于表达自己，创新精神。
3.专业知识扎实，虚心向学，善于思考。
4.有良好的责任心以及团队合作精神。

薪酬福利：实习期间薪酬5000元/月。转正薪资结构：基本工资+绩效奖金+补贴。周末双休、五险一金、意外险、年度体检、股权激励等等

该岗位：
秋招offer。先通过笔试，面试，再进行实习，到毕业直接提供转正。（2026届毕业生）不接受仅实习。

截止日期：2026年12月02日
招聘人数：2人",,,周末双休,"['高新技术企业', '专精特新企业', '绩效奖金', '五险一金', '技能培训', '通讯津贴', '带薪年假', '节日礼物', '年度旅游', '弹性工作', '定期体检', '扁平管理', '团队聚餐', '岗位晋升', '午餐补助', '生育补贴', '股权激励', '办公补贴']",2026-05-15 15:00:07.866375,生活服务O2O,100-499人,10000.0,12000.0,11000.0,广州,广东省,华南地区,100.0,499.0,2.0,应届生,False,True,2026-02-14,Java开发,java . 系统软件 . 编码 . 故障 系统软件 修改 . 统招 2026 届 . 敢于 表达 创新 . 专业知识 虚心 向学 善于 思考 . 合作 薪酬 福利 期间 薪酬 5000 元 / 月 转正 薪资 结构 基本工资 + 绩效奖金 + 补贴 周末 双休 五险 一金 意外险 年度 体检 股权 激励 秋招 offer 先 笔试 毕业 直接 转正 （ 2026 届 ） 仅 截止 日期 2026 年 12 月 02 日 招聘 人数
Java开发,https://www.liepin.com/lptjob/78699215,JAVA开发工程师,9-18k,杭州-西湖区,应届,本科,招1人,90天前更新,杭州科杉科技有限公司,https://www.liepin.com/company/21112799/,"职责描述：
1、参与高性能分布式服务端程序的系统设计，为交易业务提供稳定的系统支撑
2、参与复杂领域业务的系统设计，通过领域抽象和建模，建设可持续快速发展的具备良好扩展性、健壮性的系统
3、参与产品的开发和维护，完成从需求到设计、开发和上线等整个项目周期内的工作

任职要求：
1、热爱编程，熟悉掌握但不限于JAVA/C/C++等编程语言中的一种或几种，有良好的编程习惯
2、熟悉网络编程和多线程编程，对TCP/IP，HTTP等网络协议有一定的理解
3、熟悉任一mysql、postgrel、oracle数据库技术，了解其技术原理
4、对分布式系统设计和技术有一定了解，了解dubbo、springboot、redis、消息中间件等技术
5、对数据结构、算法有一定了解
6、学习能力强，对新事物保有好奇心，有良好的沟通能力和团队协同能力，善于独立思考并反思总结
7、熟悉Linux常用工具命令以及maven、git使用

截止日期：2026年11月25日
招聘人数：1人",,,,[],2026-05-15 15:00:29.520791,计算机软件,1-49人,9000.0,18000.0,13500.0,杭州,浙江省,华东地区,1.0,49.0,1.0,应届生,False,False,2026-02-14,Java开发,JAVA 描述 高性能 分布式服务 端 交易 稳定 支撑 复杂 领域 领域 抽象 建模 持续 快速 发展 扩展性 健壮性 整个 限于 JAVA / C / C++ 编程语言 中 几种 网络 多线程 TCP / IP HTTP 网络协议 一定 理解 任一 mysql postgrel oracle 原理 分布式系统 一定 dubbo springboot redis 消息中间件 数据结构 算法 一定 强 新 事物 保有 好奇心 协同 善于 反思 Linux 常用工具 命令 maven git 使用 截止 日期 2026 年 11 月 25 日 招聘 人数
Java开发,https://www.liepin.com/lptjob/78597343,后端Java开发工程师（杭州+限应届生）,13-18k·13薪,天津-红桥区,应届,本科,招1人,90天前更新,学天教育,https://www.liepin.com/company/10030851/,"！！！总部管培生岗位，工作地点为杭州总部！！！
1）工作内容
①初级阶段（1-2年）
在导师的指导下
高质量完成核心业务代码的开发与重构
深入理解系统架构，参与技术债务清理与性能优化
系统的稳定性保障与故障排查
②中级阶段（2-3年）
主导核心项目或模块的技术方案设计和落地
作为项目负责人，协调资源，推动项目进度，确保按时高质量交付
跟踪业界前沿技术动态，尝试将应用新技术到实际项目中，并在团队中分享，扩大影响力
③高级阶段（4-5年）：
参与部门级技术规划和年度目标制定
协助技术经理进行任务分解、工作量评估与风险控制
指导和培养员工，参与面试、搭建团队
持续研究并引入新技术、新工具，驱动团队技术革新
2）任职要求
计算机相关专业，本科及以上学历，2026年毕业；
具备扎实的计算机基础知识，包括但不限于数据结构、算法、操作系统、计算机网络；
具备较好的Java编程能力，熟悉SpringBoot/Cloud微服务架构开发，有具体项目设计、开发经验者优先；
熟悉MySQL等关系型数据库的基本原理和使用，了解事务、索引等概念；
不满足于被动完成任务，渴望创造影响，有强烈的Ownership意识。具备极强的自学能力和复盘习惯，能快速吸收新知识并将其应用于实践；
思维缜密，善于分析问题本质，能够清晰地表达复杂技术观点，并初步具备说服他人、推动事情发展的能力；
具备利他精神，乐于分享和帮助同事。
以下情况优先考虑：
有亮眼的个人技术项目、开源项目贡献或在ACM/蓝桥杯等编程竞赛中获奖者优先;
有AI相关项目开发或者AI编程实践经验者优先;
在校期间有担任项目或者团队负责人、大型活动组织者优先。
3）未来发展
我们的目标是，在未来4-5年内，让您具备技术经理的核心能力，并独立负责一个技术方向或团队。
①第1-2年（深耕成长期）：技术尖兵与模块Owner
目标：成为特定领域的技术核心，能够独立负责核心模块的设计、开发与运维。
产出：具备解决复杂技术难题的能力，成为团队内部该模块的“第一责任人”。
②第3年（拓展期）：项目负责人与跨团队协作者
目标：从技术执行向项目管理和跨团队协作拓展。
产出：能够作为技术核心或项目负责人，协调前端、测试、产品等角色，主导中型项目的全流程交付。
③第4-5年（引领期）：团队赋能者与技术规划者
目标：培养领导力、技术战略眼光和团队管理能力。
产出：能够参与技术路线图制定，指导初级成员，进行技术选型决策，并逐步承担技术经理的部分职责（如任务分解、代码评审、团队建设等）
4）工作地点：杭州总部
5）岗位薪酬
月薪：13000-18000元/月*13个月
另有杭州地区生活补贴1万/年、租房补贴（本科生1万/年）/（研究生3万/年）

截止日期：2026年11月20日
招聘人数：1人",,,,"['高新技术企业', '瞪羚企业', '年底双薪', '五险一金', '带薪年假', '岗位晋升', '年度旅游', '扁平管理', '技能培训']",2026-05-15 15:02:28.504367,培训服务,2000-5000人,14083.0,19500.0,16792.0,天津,天津市,华北地区,2000.0,5000.0,1.0,应届生,False,False,2026-02-14,Java开发,后端 Java （ 杭州 + 限 ） 总部 管培生 地点 杭州 总部 ） ① 初级阶段 （ - 年 ）  高质量 核心 重构  深入 理解 债务 清理 性能  故障 排查 ② 中级 阶段 （ - 年 ）  主导 核心 方案设计 落地  负责人 资源 推动 进度 确保 按时 高质量  跟踪 业界 前沿技术 动态 尝试 应用 新 实际 中 中 分享 扩大 影响力 ③ 高级阶段 （ - 年 ）  部门级 规划 年度  经理 分解 工作量 评估 风险 控制  员工 搭建  持续 研究 引入 新 新 驱动 技术革新 ）  计算机相关 2026 年 毕业  基础知识 包括 限于 数据结构 算法 操作系统 计算机网络  Java SpringBoot / Cloud 微服务 具体  MySQL 关系 型 基本原理 使用 事务 索引 概念  满足 被动 渴望 创造 影响 Ownership 极强 自学能力 复盘 快速 吸收 新 应用 实践  思维 缜密 善于 本质 能够 清晰 表达 复杂 观点 初步 说服 推动 事情 发展  利他 乐于 分享 帮助 情况  亮眼 个人 贡献 ACM / 蓝桥 杯 竞赛 中 获奖者 ;  AI AI 实践经验 ;  在校 期间 担任 负责人 活动 组织者 ） 未来 发展 未来 - 年内 经理 核心 独立 一个 方向 ① - 年 （ 深耕 成长期 ） 尖兵 Owner  成为 特定 领域 核心 能够 独立 核心  产出 复杂 技术难题 成为 内部 第一 责任人 ② 年 （ 拓展 期 ） 负责人 跨 协作者  项目管理 跨 协作 拓展  产出 能够 核心 负责人 前端 角色 主导 中型 全 ③ - 年 （ 引领 期 ） 赋能者 规划者  领导力 战略眼光  产出 能够 路线图 初级 成员 选型 决策 经理 部分 （ 分解 ） ） 地点 杭州 总部 ） 薪酬  月薪 13000 - 18000 元 / 月 * 13 月 另有 杭州 地区 生活 补贴 万 / 年 租房 补贴 （ 本科生 万 / 年 ） / （ 研究生 万 / 年 ） 截止 日期 2026 年 11 月 20 日 招聘 人数
Java开发,https://www.liepin.com/lptjob/78597307,后端Java开发工程师（杭州+限应届生）,13-18k·13薪,杭州-拱墅区,应届,本科,招1人,90天前更新,学天教育,https://www.liepin.com/company/10030851/,"！！！总部管培生岗位，工作地点为杭州总部！！！
1）工作内容
①初级阶段（1-2年）
在导师的指导下
高质量完成核心业务代码的开发与重构
深入理解系统架构，参与技术债务清理与性能优化
系统的稳定性保障与故障排查
②中级阶段（2-3年）
主导核心项目或模块的技术方案设计和落地
作为项目负责人，协调资源，推动项目进度，确保按时高质量交付
跟踪业界前沿技术动态，尝试将应用新技术到实际项目中，并在团队中分享，扩大影响力
③高级阶段（4-5年）：
参与部门级技术规划和年度目标制定
协助技术经理进行任务分解、工作量评估与风险控制
指导和培养员工，参与面试、搭建团队
持续研究并引入新技术、新工具，驱动团队技术革新
2）任职要求
计算机相关专业，本科及以上学历，2026年毕业；
具备扎实的计算机基础知识，包括但不限于数据结构、算法、操作系统、计算机网络；
具备较好的Java编程能力，熟悉SpringBoot/Cloud微服务架构开发，有具体项目设计、开发经验者优先；
熟悉MySQL等关系型数据库的基本原理和使用，了解事务、索引等概念；
不满足于被动完成任务，渴望创造影响，有强烈的Ownership意识。具备极强的自学能力和复盘习惯，能快速吸收新知识并将其应用于实践；
思维缜密，善于分析问题本质，能够清晰地表达复杂技术观点，并初步具备说服他人、推动事情发展的能力；
具备利他精神，乐于分享和帮助同事。
以下情况优先考虑：
有亮眼的个人技术项目、开源项目贡献或在ACM/蓝桥杯等编程竞赛中获奖者优先;
有AI相关项目开发或者AI编程实践经验者优先;
在校期间有担任项目或者团队负责人、大型活动组织者优先。
3）未来发展
我们的目标是，在未来4-5年内，让您具备技术经理的核心能力，并独立负责一个技术方向或团队。
①第1-2年（深耕成长期）：技术尖兵与模块Owner
目标：成为特定领域的技术核心，能够独立负责核心模块的设计、开发与运维。
产出：具备解决复杂技术难题的能力，成为团队内部该模块的“第一责任人”。
②第3年（拓展期）：项目负责人与跨团队协作者
目标：从技术执行向项目管理和跨团队协作拓展。
产出：能够作为技术核心或项目负责人，协调前端、测试、产品等角色，主导中型项目的全流程交付。
③第4-5年（引领期）：团队赋能者与技术规划者
目标：培养领导力、技术战略眼光和团队管理能力。
产出：能够参与技术路线图制定，指导初级成员，进行技术选型决策，并逐步承担技术经理的部分职责（如任务分解、代码评审、团队建设等）
4）工作地点：杭州总部
5）岗位薪酬
月薪：13000-18000元/月*13个月
另有杭州地区生活补贴1万/年、租房补贴（本科生1万/年）/（研究生3万/年）

截止日期：2026年11月20日
招聘人数：1人",,,,"['高新技术企业', '瞪羚企业', '年底双薪', '五险一金', '带薪年假', '岗位晋升', '年度旅游', '扁平管理', '技能培训']",2026-05-15 15:02:55.895537,培训服务,2000-5000人,14083.0,19500.0,16792.0,杭州,浙江省,华东地区,2000.0,5000.0,1.0,应届生,False,False,2026-02-14,Java开发,后端 Java （ 杭州 + 限 ） 总部 管培生 地点 杭州 总部 ） ① 初级阶段 （ - 年 ）  高质量 核心 重构  深入 理解 债务 清理 性能  故障 排查 ② 中级 阶段 （ - 年 ）  主导 核心 方案设计 落地  负责人 资源 推动 进度 确保 按时 高质量  跟踪 业界 前沿技术 动态 尝试 应用 新 实际 中 中 分享 扩大 影响力 ③ 高级阶段 （ - 年 ）  部门级 规划 年度  经理 分解 工作量 评估 风险 控制  员工 搭建  持续 研究 引入 新 新 驱动 技术革新 ）  计算机相关 2026 年 毕业  基础知识 包括 限于 数据结构 算法 操作系统 计算机网络  Java SpringBoot / Cloud 微服务 具体  MySQL 关系 型 基本原理 使用 事务 索引 概念  满足 被动 渴望 创造 影响 Ownership 极强 自学能力 复盘 快速 吸收 新 应用 实践  思维 缜密 善于 本质 能够 清晰 表达 复杂 观点 初步 说服 推动 事情 发展  利他 乐于 分享 帮助 情况  亮眼 个人 贡献 ACM / 蓝桥 杯 竞赛 中 获奖者 ;  AI AI 实践经验 ;  在校 期间 担任 负责人 活动 组织者 ） 未来 发展 未来 - 年内 经理 核心 独立 一个 方向 ① - 年 （ 深耕 成长期 ） 尖兵 Owner  成为 特定 领域 核心 能够 独立 核心  产出 复杂 技术难题 成为 内部 第一 责任人 ② 年 （ 拓展 期 ） 负责人 跨 协作者  项目管理 跨 协作 拓展  产出 能够 核心 负责人 前端 角色 主导 中型 全 ③ - 年 （ 引领 期 ） 赋能者 规划者  领导力 战略眼光  产出 能够 路线图 初级 成员 选型 决策 经理 部分 （ 分解 ） ） 地点 杭州 总部 ） 薪酬  月薪 13000 - 18000 元 / 月 * 13 月 另有 杭州 地区 生活 补贴 万 / 年 租房 补贴 （ 本科生 万 / 年 ） / （ 研究生 万 / 年 ） 截止 日期 2026 年 11 月 20 日 招聘 人数
Java开发,https://www.liepin.com/lptjob/78597305,后端Java开发工程师（杭州+限应届生）,13-18k·13薪,贵阳-南明区,应届,本科,招1人,90天前更新,学天教育,https://www.liepin.com/company/10030851/,"！！！总部管培生岗位，工作地点为杭州总部！！！
1）工作内容
①初级阶段（1-2年）
在导师的指导下
高质量完成核心业务代码的开发与重构
深入理解系统架构，参与技术债务清理与性能优化
系统的稳定性保障与故障排查
②中级阶段（2-3年）
主导核心项目或模块的技术方案设计和落地
作为项目负责人，协调资源，推动项目进度，确保按时高质量交付
跟踪业界前沿技术动态，尝试将应用新技术到实际项目中，并在团队中分享，扩大影响力
③高级阶段（4-5年）：
参与部门级技术规划和年度目标制定
协助技术经理进行任务分解、工作量评估与风险控制
指导和培养员工，参与面试、搭建团队
持续研究并引入新技术、新工具，驱动团队技术革新
2）任职要求
计算机相关专业，本科及以上学历，2026年毕业；
具备扎实的计算机基础知识，包括但不限于数据结构、算法、操作系统、计算机网络；
具备较好的Java编程能力，熟悉SpringBoot/Cloud微服务架构开发，有具体项目设计、开发经验者优先；
熟悉MySQL等关系型数据库的基本原理和使用，了解事务、索引等概念；
不满足于被动完成任务，渴望创造影响，有强烈的Ownership意识。具备极强的自学能力和复盘习惯，能快速吸收新知识并将其应用于实践；
思维缜密，善于分析问题本质，能够清晰地表达复杂技术观点，并初步具备说服他人、推动事情发展的能力；
具备利他精神，乐于分享和帮助同事。
以下情况优先考虑：
有亮眼的个人技术项目、开源项目贡献或在ACM/蓝桥杯等编程竞赛中获奖者优先;
有AI相关项目开发或者AI编程实践经验者优先;
在校期间有担任项目或者团队负责人、大型活动组织者优先。
3）未来发展
我们的目标是，在未来4-5年内，让您具备技术经理的核心能力，并独立负责一个技术方向或团队。
①第1-2年（深耕成长期）：技术尖兵与模块Owner
目标：成为特定领域的技术核心，能够独立负责核心模块的设计、开发与运维。
产出：具备解决复杂技术难题的能力，成为团队内部该模块的“第一责任人”。
②第3年（拓展期）：项目负责人与跨团队协作者
目标：从技术执行向项目管理和跨团队协作拓展。
产出：能够作为技术核心或项目负责人，协调前端、测试、产品等角色，主导中型项目的全流程交付。
③第4-5年（引领期）：团队赋能者与技术规划者
目标：培养领导力、技术战略眼光和团队管理能力。
产出：能够参与技术路线图制定，指导初级成员，进行技术选型决策，并逐步承担技术经理的部分职责（如任务分解、代码评审、团队建设等）
4）工作地点：杭州总部
5）岗位薪酬
月薪：13000-18000元/月*13个月
另有杭州地区生活补贴1万/年、租房补贴（本科生1万/年）/（研究生3万/年）

截止日期：2026年11月20日
招聘人数：1人",,,,"['高新技术企业', '瞪羚企业', '年底双薪', '五险一金', '带薪年假', '岗位晋升', '年度旅游', '扁平管理', '技能培训']",2026-05-15 15:03:25.444583,培训服务,2000-5000人,14083.0,19500.0,16792.0,贵阳,贵州省,西南地区,2000.0,5000.0,1.0,应届生,False,False,2026-02-14,Java开发,后端 Java （ 杭州 + 限 ） 总部 管培生 地点 杭州 总部 ） ① 初级阶段 （ - 年 ）  高质量 核心 重构  深入 理解 债务 清理 性能  故障 排查 ② 中级 阶段 （ - 年 ）  主导 核心 方案设计 落地  负责人 资源 推动 进度 确保 按时 高质量  跟踪 业界 前沿技术 动态 尝试 应用 新 实际 中 中 分享 扩大 影响力 ③ 高级阶段 （ - 年 ）  部门级 规划 年度  经理 分解 工作量 评估 风险 控制  员工 搭建  持续 研究 引入 新 新 驱动 技术革新 ）  计算机相关 2026 年 毕业  基础知识 包括 限于 数据结构 算法 操作系统 计算机网络  Java SpringBoot / Cloud 微服务 具体  MySQL 关系 型 基本原理 使用 事务 索引 概念  满足 被动 渴望 创造 影响 Ownership 极强 自学能力 复盘 快速 吸收 新 应用 实践  思维 缜密 善于 本质 能够 清晰 表达 复杂 观点 初步 说服 推动 事情 发展  利他 乐于 分享 帮助 情况  亮眼 个人 贡献 ACM / 蓝桥 杯 竞赛 中 获奖者 ;  AI AI 实践经验 ;  在校 期间 担任 负责人 活动 组织者 ） 未来 发展 未来 - 年内 经理 核心 独立 一个 方向 ① - 年 （ 深耕 成长期 ） 尖兵 Owner  成为 特定 领域 核心 能够 独立 核心  产出 复杂 技术难题 成为 内部 第一 责任人 ② 年 （ 拓展 期 ） 负责人 跨 协作者  项目管理 跨 协作 拓展  产出 能够 核心 负责人 前端 角色 主导 中型 全 ③ - 年 （ 引领 期 ） 赋能者 规划者  领导力 战略眼光  产出 能够 路线图 初级 成员 选型 决策 经理 部分 （ 分解 ） ） 地点 杭州 总部 ） 薪酬  月薪 13000 - 18000 元 / 月 * 13 月 另有 杭州 地区 生活 补贴 万 / 年 租房 补贴 （ 本科生 万 / 年 ） / （ 研究生 万 / 年 ） 截止 日期 2026 年 11 月 20 日 招聘 人数
